pokemon,normalized_name,image_path_or_url,source
Mandibuzz,mandibuzz,https://img.pokemondb.net/sprites/sword-shield/icon/mandibuzz.png,df_pokemon.image_url
Heatmor,heatmor,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,df_pokemon.image_url
Durant,durant,https://img.pokemondb.net/sprites/sword-shield/icon/durant.png,df_pokemon.image_url
Deino,deino,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png,df_pokemon.image_url
Zweilous,zweilous,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png,df_pokemon.image_url
Hydreigon,hydreigon,https://img.pokemondb.net/sprites/sword-shield/icon/hydreigon.png,df_pokemon.image_url
Larvesta,larvesta,https://img.pokemondb.net/sprites/sword-shield/icon/larvesta.png,df_pokemon.image_url
Volcarona,volcarona,https://img.pokemondb.net/sprites/sword-shield/icon/volcarona.png,df_pokemon.image_url
Cobalion,cobalion,https://img.pokemondb.net/sprites/sword-shield/icon/cobalion.png,df_pokemon.image_url
Terrakion,terrakion,https://img.pokemondb.net/sprites/sword-shield/icon/terrakion.png,df_pokemon.image_url
Virizion,virizion,https://img.pokemondb.net/sprites/sword-shield/icon/virizion.png,df_pokemon.image_url
Tornadus Incarnate Forme,tornadus incarnate forme,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-incarnate.png,df_pokemon.image_url
Tornadus Therian Forme,tornadus therian forme,https://img.pokemondb.net/sprites/sword-shield/icon/tornadus-therian.png,df_pokemon.image_url
Thundurus Therian Forme,thundurus therian forme,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-therian.png,df_pokemon.image_url
Thundurus Incarnate Forme,thundurus incarnate forme,https://img.pokemondb.net/sprites/sword-shield/icon/thundurus-incarnate.png,df_pokemon.image_url
Reshiram,reshiram,https://img.pokemondb.net/sprites/sword-shield/icon/reshiram.png,df_pokemon.image_url
Zekrom,zekrom,https://img.pokemondb.net/sprites/sword-shield/icon/zekrom.png,df_pokemon.image_url
Landorus Incarnate Forme,landorus incarnate forme,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-incarnate.png,df_pokemon.image_url
Landorus Therian Forme,landorus therian forme,https://img.pokemondb.net/sprites/sword-shield/icon/landorus-therian.png,df_pokemon.image_url
Kyurem,kyurem,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem.png,df_pokemon.image_url
Black Kyurem,black kyurem,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-black.png,df_pokemon.image_url
White Kyurem,white kyurem,https://img.pokemondb.net/sprites/sword-shield/icon/kyurem-white.png,df_pokemon.image_url
Keldeo Resolute Form,keldeo resolute form,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-resolute.png,df_pokemon.image_url
Keldeo Ordinary Form,keldeo ordinary form,https://img.pokemondb.net/sprites/sword-shield/icon/keldeo-ordinary.png,df_pokemon.image_url
Meloetta Pirouette Forme,meloetta pirouette forme,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-pirouette.png,df_pokemon.image_url
Meloetta Aria Forme,meloetta aria forme,https://img.pokemondb.net/sprites/sword-shield/icon/meloetta-aria.png,df_pokemon.image_url
Genesect,genesect,https://img.pokemondb.net/sprites/sword-shield/icon/genesect.png,df_pokemon.image_url
Chespin,chespin,https://img.pokemondb.net/sprites/sword-shield/icon/chespin.png,df_pokemon.image_url
Quilladin,quilladin,https://img.pokemondb.net/sprites/sword-shield/icon/quilladin.png,df_pokemon.image_url
Chesnaught,chesnaught,https://img.pokemondb.net/sprites/sword-shield/icon/chesnaught.png,df_pokemon.image_url
Fennekin,fennekin,https://img.pokemondb.net/sprites/sword-shield/icon/fennekin.png,df_pokemon.image_url
Braixen,braixen,https://img.pokemondb.net/sprites/sword-shield/icon/braixen.png,df_pokemon.image_url
Delphox,delphox,https://img.pokemondb.net/sprites/sword-shield/icon/delphox.png,df_pokemon.image_url
Froakie,froakie,https://img.pokemondb.net/sprites/sword-shield/icon/froakie.png,df_pokemon.image_url
Frogadier,frogadier,https://img.pokemondb.net/sprites/sword-shield/icon/frogadier.png,df_pokemon.image_url
Greninja,greninja,https://img.pokemondb.net/sprites/sword-shield/icon/greninja.png,df_pokemon.image_url
Ash-Greninja,ash greninja,https://img.pokemondb.net/sprites/sword-shield/icon/greninja-ash.png,df_pokemon.image_url
Bunnelby,bunnelby,https://img.pokemondb.net/sprites/sword-shield/icon/bunnelby.png,df_pokemon.image_url
Diggersby,diggersby,https://img.pokemondb.net/sprites/sword-shield/icon/diggersby.png,df_pokemon.image_url
Fletchling,fletchling,https://img.pokemondb.net/sprites/sword-shield/icon/fletchling.png,df_pokemon.image_url
Fletchinder,fletchinder,https://img.pokemondb.net/sprites/sword-shield/icon/fletchinder.png,df_pokemon.image_url
Talonflame,talonflame,https://img.pokemondb.net/sprites/sword-shield/icon/talonflame.png,df_pokemon.image_url
Scatterbug,scatterbug,https://img.pokemondb.net/sprites/sword-shield/icon/scatterbug.png,df_pokemon.image_url
Spewpa,spewpa,https://img.pokemondb.net/sprites/sword-shield/icon/spewpa.png,df_pokemon.image_url
Vivillon,vivillon,https://img.pokemondb.net/sprites/sword-shield/icon/vivillon.png,df_pokemon.image_url
Litleo,litleo,https://img.pokemondb.net/sprites/sword-shield/icon/litleo.png,df_pokemon.image_url
Pyroar,pyroar,https://img.pokemondb.net/sprites/sword-shield/icon/pyroar.png,df_pokemon.image_url
Flabébé,flabebe,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,df_pokemon.image_url
Floette,floette,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,df_pokemon.image_url
Florges,florges,https://img.pokemondb.net/sprites/sword-shield/icon/florges.png,df_pokemon.image_url
Skiddo,skiddo,https://img.pokemondb.net/sprites/sword-shield/icon/skiddo.png,df_pokemon.image_url
Gogoat,gogoat,https://img.pokemondb.net/sprites/sword-shield/icon/gogoat.png,df_pokemon.image_url
Pancham,pancham,https://img.pokemondb.net/sprites/sword-shield/icon/pancham.png,df_pokemon.image_url
Pangoro,pangoro,https://img.pokemondb.net/sprites/sword-shield/icon/pangoro.png,df_pokemon.image_url
Furfrou,furfrou,https://img.pokemondb.net/sprites/sword-shield/icon/furfrou.png,df_pokemon.image_url
Espurr,espurr,https://img.pokemondb.net/sprites/sword-shield/icon/espurr.png,df_pokemon.image_url
Meowstic Female,meowstic female,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-female.png,df_pokemon.image_url
Meowstic Male,meowstic male,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-male.png,df_pokemon.image_url
Honedge,honedge,https://img.pokemondb.net/sprites/sword-shield/icon/honedge.png,df_pokemon.image_url
Doublade,doublade,https://img.pokemondb.net/sprites/sword-shield/icon/doublade.png,df_pokemon.image_url
Aegislash Blade Forme,aegislash blade forme,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-blade.png,df_pokemon.image_url
Aegislash Shield Forme,aegislash shield forme,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-shield.png,df_pokemon.image_url
Spritzee,spritzee,https://img.pokemondb.net/sprites/sword-shield/icon/spritzee.png,df_pokemon.image_url
Aromatisse,aromatisse,https://img.pokemondb.net/sprites/sword-shield/icon/aromatisse.png,df_pokemon.image_url
Swirlix,swirlix,https://img.pokemondb.net/sprites/sword-shield/icon/swirlix.png,df_pokemon.image_url
Slurpuff,slurpuff,https://img.pokemondb.net/sprites/sword-shield/icon/slurpuff.png,df_pokemon.image_url
Inkay,inkay,https://img.pokemondb.net/sprites/sword-shield/icon/inkay.png,df_pokemon.image_url
Malamar,malamar,https://img.pokemondb.net/sprites/sword-shield/icon/malamar.png,df_pokemon.image_url
Binacle,binacle,https://img.pokemondb.net/sprites/sword-shield/icon/binacle.png,df_pokemon.image_url
Barbaracle,barbaracle,https://img.pokemondb.net/sprites/sword-shield/icon/barbaracle.png,df_pokemon.image_url
Skrelp,skrelp,https://img.pokemondb.net/sprites/sword-shield/icon/skrelp.png,df_pokemon.image_url
Dragalge,dragalge,https://img.pokemondb.net/sprites/sword-shield/icon/dragalge.png,df_pokemon.image_url
Clauncher,clauncher,https://img.pokemondb.net/sprites/sword-shield/icon/clauncher.png,df_pokemon.image_url
Clawitzer,clawitzer,https://img.pokemondb.net/sprites/sword-shield/icon/clawitzer.png,df_pokemon.image_url
Helioptile,helioptile,https://img.pokemondb.net/sprites/sword-shield/icon/helioptile.png,df_pokemon.image_url
Heliolisk,heliolisk,https://img.pokemondb.net/sprites/sword-shield/icon/heliolisk.png,df_pokemon.image_url
Tyrunt,tyrunt,https://img.pokemondb.net/sprites/sword-shield/icon/tyrunt.png,df_pokemon.image_url
Tyrantrum,tyrantrum,https://img.pokemondb.net/sprites/sword-shield/icon/tyrantrum.png,df_pokemon.image_url
Amaura,amaura,https://img.pokemondb.net/sprites/sword-shield/icon/amaura.png,df_pokemon.image_url
Aurorus,aurorus,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,df_pokemon.image_url
Sylveon,sylveon,https://img.pokemondb.net/sprites/sword-shield/icon/sylveon.png,df_pokemon.image_url
Hawlucha,hawlucha,https://img.pokemondb.net/sprites/sword-shield/icon/hawlucha.png,df_pokemon.image_url
Dedenne,dedenne,https://img.pokemondb.net/sprites/sword-shield/icon/dedenne.png,df_pokemon.image_url
Carbink,carbink,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,df_pokemon.image_url
Goomy,goomy,https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,df_pokemon.image_url
Hisuian Sliggoo,hisuian sliggoo,https://img.pokemondb.net/s.png,df_pokemon.image_url
Sliggoo,sliggoo,https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,df_pokemon.image_url
Goodra,goodra,https://img.pokemondb.net/sprites/sword-shield/icon/goodra.png,df_pokemon.image_url
Hisuian Goodra,hisuian goodra,https://img.pokemondb.net/s.png,df_pokemon.image_url
Klefki,klefki,https://img.pokemondb.net/sprites/sword-shield/icon/klefki.png,df_pokemon.image_url
Phantump,phantump,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,df_pokemon.image_url
Trevenant,trevenant,https://img.pokemondb.net/sprites/sword-shield/icon/trevenant.png,df_pokemon.image_url
Pumpkaboo Super Size,pumpkaboo super size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-super.png,df_pokemon.image_url
Pumpkaboo Large Size,pumpkaboo large size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-large.png,df_pokemon.image_url
Pumpkaboo Small Size,pumpkaboo small size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-small.png,df_pokemon.image_url
Pumpkaboo Average Size,pumpkaboo average size,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-average.png,df_pokemon.image_url
Gourgeist Super Size,gourgeist super size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-super.png,df_pokemon.image_url
Gourgeist Large Size,gourgeist large size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-large.png,df_pokemon.image_url
Gourgeist Small Size,gourgeist small size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-small.png,df_pokemon.image_url
Gourgeist Average Size,gourgeist average size,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-average.png,df_pokemon.image_url
Bergmite,bergmite,https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,df_pokemon.image_url
Hisuian Avalugg,hisuian avalugg,https://img.pokemondb.net/s.png,df_pokemon.image_url
Avalugg,avalugg,https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,df_pokemon.image_url
Noibat,noibat,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,df_pokemon.image_url
Noivern,noivern,https://img.pokemondb.net/sprites/sword-shield/icon/noivern.png,df_pokemon.image_url
Xerneas,xerneas,https://img.pokemondb.net/sprites/sword-shield/icon/xerneas.png,df_pokemon.image_url
Yveltal,yveltal,https://img.pokemondb.net/sprites/sword-shield/icon/yveltal.png,df_pokemon.image_url
Zygarde Complete Forme,zygarde complete forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-complete.png,df_pokemon.image_url
Zygarde 10% Forme,zygarde 10 forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-10.png,df_pokemon.image_url
Zygarde 50% Forme,zygarde 50 forme,https://img.pokemondb.net/sprites/sword-shield/icon/zygarde-50.png,df_pokemon.image_url
Mega Diancie,mega diancie,https://img.pokemondb.net/sprites/sword-shield/icon/diancie-mega.png,df_pokemon.image_url
Diancie,diancie,https://img.pokemondb.net/sprites/sword-shield/icon/diancie.png,df_pokemon.image_url
Hoopa Unbound,hoopa unbound,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-unbound.png,df_pokemon.image_url
Hoopa Confined,hoopa confined,https://img.pokemondb.net/sprites/sword-shield/icon/hoopa-confined.png,df_pokemon.image_url
Volcanion,volcanion,https://img.pokemondb.net/sprites/sword-shield/icon/volcanion.png,df_pokemon.image_url
Rowlet,rowlet,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,df_pokemon.image_url
Dartrix,dartrix,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,df_pokemon.image_url
Hisuian Decidueye,hisuian decidueye,https://img.pokemondb.net/s.png,df_pokemon.image_url
Decidueye,decidueye,https://img.pokemondb.net/sprites/sword-shield/icon/decidueye.png,df_pokemon.image_url
Litten,litten,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,df_pokemon.image_url
Torracat,torracat,https://img.pokemondb.net/sprites/sword-shield/icon/torracat.png,df_pokemon.image_url
Incineroar,incineroar,https://img.pokemondb.net/sprites/sword-shield/icon/incineroar.png,df_pokemon.image_url
Popplio,popplio,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,df_pokemon.image_url
Brionne,brionne,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,df_pokemon.image_url
Primarina,primarina,https://img.pokemondb.net/sprites/sword-shield/icon/primarina.png,df_pokemon.image_url
Pikipek,pikipek,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,df_pokemon.image_url
Trumbeak,trumbeak,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,df_pokemon.image_url
Toucannon,toucannon,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,df_pokemon.image_url
Yungoos,yungoos,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,df_pokemon.image_url
Gumshoos,gumshoos,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,df_pokemon.image_url
Grubbin,grubbin,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,df_pokemon.image_url
Charjabug,charjabug,https://img.pokemondb.net/sprites/sword-shield/icon/charjabug.png,df_pokemon.image_url
Vikavolt,vikavolt,https://img.pokemondb.net/sprites/sword-shield/icon/vikavolt.png,df_pokemon.image_url
Crabrawler,crabrawler,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,df_pokemon.image_url
Crabominable,crabominable,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,df_pokemon.image_url
Oricorio Pa'u Style,oricorio pau style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,df_pokemon.image_url
Oricorio Pom-Pom Style,oricorio pom pom style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,df_pokemon.image_url
Oricorio Sensu Style,oricorio sensu style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,df_pokemon.image_url
Oricorio Baile Style,oricorio baile style,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,df_pokemon.image_url
Cutiefly,cutiefly,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,df_pokemon.image_url
Ribombee,ribombee,https://img.pokemondb.net/sprites/sword-shield/icon/ribombee.png,df_pokemon.image_url
Rockruff,rockruff,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,df_pokemon.image_url
Own Tempo Rockruff,own tempo rockruff,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,df_pokemon.image_url
Lycanroc Midday Form,lycanroc midday form,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midday.png,df_pokemon.image_url
Lycanroc Midnight Form,lycanroc midnight form,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-midnight.png,df_pokemon.image_url
Lycanroc Dusk Form,lycanroc dusk form,https://img.pokemondb.net/sprites/sword-shield/icon/lycanroc-dusk.png,df_pokemon.image_url
Wishiwashi Solo Form,wishiwashi solo form,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-solo.png,df_pokemon.image_url
Wishiwashi School Form,wishiwashi school form,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,df_pokemon.image_url
Mareanie,mareanie,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,df_pokemon.image_url
Toxapex,toxapex,https://img.pokemondb.net/sprites/sword-shield/icon/toxapex.png,df_pokemon.image_url
Mudbray,mudbray,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,df_pokemon.image_url
Mudsdale,mudsdale,https://img.pokemondb.net/sprites/sword-shield/icon/mudsdale.png,df_pokemon.image_url
Dewpider,dewpider,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,df_pokemon.image_url
Araquanid,araquanid,https://img.pokemondb.net/sprites/sword-shield/icon/araquanid.png,df_pokemon.image_url
Fomantis,fomantis,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,df_pokemon.image_url
Lurantis,lurantis,https://img.pokemondb.net/sprites/sword-shield/icon/lurantis.png,df_pokemon.image_url
Morelull,morelull,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,df_pokemon.image_url
Shiinotic,shiinotic,https://img.pokemondb.net/sprites/sword-shield/icon/shiinotic.png,df_pokemon.image_url
Salandit,salandit,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,df_pokemon.image_url
Salazzle,salazzle,https://img.pokemondb.net/sprites/sword-shield/icon/salazzle.png,df_pokemon.image_url
Stufful,stufful,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,df_pokemon.image_url
Bewear,bewear,https://img.pokemondb.net/sprites/sword-shield/icon/bewear.png,df_pokemon.image_url
Bounsweet,bounsweet,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,df_pokemon.image_url
Steenee,steenee,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,df_pokemon.image_url
Tsareena,tsareena,https://img.pokemondb.net/sprites/sword-shield/icon/tsareena.png,df_pokemon.image_url
Comfey,comfey,https://img.pokemondb.net/sprites/sword-shield/icon/comfey.png,df_pokemon.image_url
Oranguru,oranguru,https://img.pokemondb.net/sprites/sword-shield/icon/oranguru.png,df_pokemon.image_url
Passimian,passimian,https://img.pokemondb.net/sprites/sword-shield/icon/passimian.png,df_pokemon.image_url
Wimpod,wimpod,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,df_pokemon.image_url
Golisopod,golisopod,https://img.pokemondb.net/sprites/sword-shield/icon/golisopod.png,df_pokemon.image_url
Sandygast,sandygast,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,df_pokemon.image_url
Palossand,palossand,https://img.pokemondb.net/sprites/sword-shield/icon/palossand.png,df_pokemon.image_url
Pyukumuku,pyukumuku,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,df_pokemon.image_url
Type: Null,type null,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,df_pokemon.image_url
Silvally,silvally,https://img.pokemondb.net/sprites/sword-shield/icon/silvally.png,df_pokemon.image_url
Minior Meteor Form,minior meteor form,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,df_pokemon.image_url
Minior Core Form,minior core form,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,df_pokemon.image_url
Komala,komala,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,df_pokemon.image_url
Turtonator,turtonator,https://img.pokemondb.net/sprites/sword-shield/icon/turtonator.png,df_pokemon.image_url
Togedemaru,togedemaru,https://img.pokemondb.net/sprites/sword-shield/icon/togedemaru.png,df_pokemon.image_url
Mimikyu,mimikyu,https://img.pokemondb.net/sprites/sword-shield/icon/mimikyu.png,df_pokemon.image_url
Bruxish,bruxish,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,df_pokemon.image_url
Drampa,drampa,https://img.pokemondb.net/sprites/sword-shield/icon/drampa.png,df_pokemon.image_url
Dhelmise,dhelmise,https://img.pokemondb.net/sprites/sword-shield/icon/dhelmise.png,df_pokemon.image_url
Jangmo-o,jangmo o,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,df_pokemon.image_url
Hakamo-o,hakamo o,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,df_pokemon.image_url
Kommo-o,kommo o,https://img.pokemondb.net/sprites/sword-shield/icon/kommo-o.png,df_pokemon.image_url
Tapu Koko,tapu koko,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-koko.png,df_pokemon.image_url
Tapu Lele,tapu lele,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-lele.png,df_pokemon.image_url
Tapu Bulu,tapu bulu,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-bulu.png,df_pokemon.image_url
Tapu Fini,tapu fini,https://img.pokemondb.net/sprites/sword-shield/icon/tapu-fini.png,df_pokemon.image_url
Cosmog,cosmog,https://img.pokemondb.net/sprites/sword-shield/icon/cosmog.png,df_pokemon.image_url
Cosmoem,cosmoem,https://img.pokemondb.net/sprites/sword-shield/icon/cosmoem.png,df_pokemon.image_url
Solgaleo,solgaleo,https://img.pokemondb.net/sprites/sword-shield/icon/solgaleo.png,df_pokemon.image_url
Lunala,lunala,https://img.pokemondb.net/sprites/sword-shield/icon/lunala.png,df_pokemon.image_url
Nihilego,nihilego,https://img.pokemondb.net/sprites/sword-shield/icon/nihilego.png,df_pokemon.image_url
Buzzwole,buzzwole,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,df_pokemon.image_url
Pheromosa,pheromosa,https://img.pokemondb.net/sprites/sword-shield/icon/pheromosa.png,df_pokemon.image_url
Xurkitree,xurkitree,https://img.pokemondb.net/sprites/sword-shield/icon/xurkitree.png,df_pokemon.image_url
Celesteela,celesteela,https://img.pokemondb.net/sprites/sword-shield/icon/celesteela.png,df_pokemon.image_url
Kartana,kartana,https://img.pokemondb.net/sprites/sword-shield/icon/kartana.png,df_pokemon.image_url
Guzzlord,guzzlord,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,df_pokemon.image_url
Dusk Mane Necrozma,dusk mane necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dusk-mane.png,df_pokemon.image_url
Necrozma,necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma.png,df_pokemon.image_url
Dawn Wings Necrozma,dawn wings necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-dawn-wings.png,df_pokemon.image_url
Ultra Necrozma,ultra necrozma,https://img.pokemondb.net/sprites/sword-shield/icon/necrozma-ultra.png,df_pokemon.image_url
Magearna,magearna,https://img.pokemondb.net/sprites/sword-shield/icon/magearna.png,df_pokemon.image_url
Marshadow,marshadow,https://img.pokemondb.net/sprites/sword-shield/icon/marshadow.png,df_pokemon.image_url
Poipole,poipole,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,df_pokemon.image_url
Naganadel,naganadel,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,df_pokemon.image_url
Stakataka,stakataka,https://img.pokemondb.net/sprites/sword-shield/icon/stakataka.png,df_pokemon.image_url
Blacephalon,blacephalon,https://img.pokemondb.net/sprites/sword-shield/icon/blacephalon.png,df_pokemon.image_url
Zeraora,zeraora,https://img.pokemondb.net/sprites/sword-shield/icon/zeraora.png,df_pokemon.image_url
Meltan,meltan,https://img.pokemondb.net/sprites/sword-shield/icon/meltan.png,df_pokemon.image_url
Melmetal Gigantamax,melmetal gigantamax,https://archives.bulbagarden.net/media/upload/8/8d/809GiMS8.png,df_pokemon.image_url
Melmetal,melmetal,https://img.pokemondb.net/sprites/sword-shield/icon/melmetal.png,df_pokemon.image_url
Grookey,grookey,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,df_pokemon.image_url
Thwackey,thwackey,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,df_pokemon.image_url
Rillaboom Gigantamax,rillaboom gigantamax,https://archives.bulbagarden.net/media/upload/1/15/812GiMS8.png,df_pokemon.image_url
Rillaboom,rillaboom,https://img.pokemondb.net/sprites/sword-shield/icon/rillaboom.png,df_pokemon.image_url
Scorbunny,scorbunny,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,df_pokemon.image_url
Raboot,raboot,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,df_pokemon.image_url
Cinderace Gigantamax,cinderace gigantamax,https://archives.bulbagarden.net/media/upload/c/c6/815GiMS8.png,df_pokemon.image_url
Cinderace,cinderace,https://img.pokemondb.net/sprites/sword-shield/icon/cinderace.png,df_pokemon.image_url
Sobble,sobble,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,df_pokemon.image_url
Drizzile,drizzile,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,df_pokemon.image_url
Inteleon Gigantamax,inteleon gigantamax,https://archives.bulbagarden.net/media/upload/9/9f/818GiMS8.png,df_pokemon.image_url
Inteleon,inteleon,https://img.pokemondb.net/sprites/sword-shield/icon/inteleon.png,df_pokemon.image_url
Skwovet,skwovet,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,df_pokemon.image_url
Greedent,greedent,https://img.pokemondb.net/sprites/sword-shield/icon/greedent.png,df_pokemon.image_url
Rookidee,rookidee,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,df_pokemon.image_url
Corvisquire,corvisquire,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,df_pokemon.image_url
Corviknight,corviknight,https://img.pokemondb.net/sprites/sword-shield/icon/corviknight.png,df_pokemon.image_url
Corviknight Gigantamax,corviknight gigantamax,https://archives.bulbagarden.net/media/upload/9/92/823GiMS8.png,df_pokemon.image_url
Blipbug,blipbug,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,df_pokemon.image_url
Dottler,dottler,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,df_pokemon.image_url
Orbeetle,orbeetle,https://img.pokemondb.net/sprites/sword-shield/icon/orbeetle.png,df_pokemon.image_url
Orbeetle Gigantamax,orbeetle gigantamax,https://archives.bulbagarden.net/media/upload/f/f2/826GiMS8.png,df_pokemon.image_url
Nickit,nickit,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,df_pokemon.image_url
Thievul,thievul,https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,df_pokemon.image_url
Gossifleur,gossifleur,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,df_pokemon.image_url
Eldegoss,eldegoss,https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,df_pokemon.image_url
Wooloo,wooloo,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,df_pokemon.image_url
Dubwool,dubwool,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,df_pokemon.image_url
Chewtle,chewtle,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,df_pokemon.image_url
Drednaw Gigantamax,drednaw gigantamax,https://archives.bulbagarden.net/media/upload/7/73/834GiMS8.png,df_pokemon.image_url
Drednaw,drednaw,https://img.pokemondb.net/sprites/sword-shield/icon/drednaw.png,df_pokemon.image_url
